,label,embryo,area,diameter,Z,Y,X,sm50_spots,sm50_intensity,pks2_spots,pks2_intensity
15,16,MK886_MK-2-0_groupB_18-MK-2-emb1001,429,9.357350343322231,2.9906759906759905,273.90909090909093,224.972027972028,10,2.568660686736959,17,1.9419228986836576
16,17,MK886_MK-2-0_groupB_18-MK-2-emb1001,245,7.763468955394106,5.942857142857143,267.3591836734694,230.8,7,4.106758391970483,32,3.304111700000573
17,18,MK886_MK-2-0_groupB_18-MK-2-emb1001,270,8.019027705431855,8.12962962962963,260.3074074074074,227.0851851851852,6,2.817561868361879,17,2.008778428852199
18,19,MK886_MK-2-0_groupB_18-MK-2-emb1001,263,7.949119797058365,9.136882129277566,249.58174904942965,247.8060836501901,6,3.233568222749445,71,4.891084407784993
19,20,MK886_MK-2-0_groupB_18-MK-2-emb1001,215,7.432700144648346,9.795348837209302,266.84186046511627,218.33953488372092,5,3.449274196903401,22,3.191700454675681
20,21,MK886_MK-2-0_groupB_18-MK-2-emb1001,251,7.826333789007012,11.641434262948207,393.0398406374502,323.28685258964146,9,3.538573854766224,30,2.9108208479976465
21,22,MK886_MK-2-0_groupB_18-MK-2-emb1001,903,11.992131330686412,9.056478405315614,394.5603543743079,293.5204872646733,31,3.153301671534986,32,1.5369700608809789
22,23,MK886_MK-2-0_groupB_18-MK-2-emb1001,179,6.992269136954583,11.871508379888269,280.6703910614525,207.3296089385475,4,2.953960692030308,27,3.652593402683916
23,24,MK886_MK-2-0_groupB_18-MK-2-emb1001,150,6.592207650508867,15.286666666666669,281.54,203.7733333333333,4,4.2301986857098735,6,1.9148024301400135
24,25,MK886_MK-2-0_groupB_18-MK-2-emb1001,408,9.202104911320916,6.850490196078432,260.9779411764706,239.1691176470588,11,3.5841014159201707,40,3.458864320339683
25,26,MK886_MK-2-0_groupB_18-MK-2-emb1001,303,8.333254945612431,5.36963696369637,391.6864686468647,293.63696369636966,6,2.92276123403948,24,2.2683918925413984
26,27,MK886_MK-2-0_groupB_18-MK-2-emb1001,189,7.1201267897377285,9.952380952380953,385.07936507936506,320.04232804232805,3,4.266224247681082,20,3.351783825799893
0,1,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,103,5.815845589022965,0.5728155339805825,244.2038834951456,366.6796116504854,0,0.9227688064078166,0,0.0036555040742527
1,2,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,104,5.834606511185437,1.7884615384615383,210.66346153846155,371.125,0,0.8526923730103433,0,0.0575716424103475
2,3,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,93,5.62118797776233,0.8924731182795699,242.94623655913975,343.63440860215053,0,0.8705788125337383,0,0.1184601914981839
3,4,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,152,6.621377090805707,1.230263157894737,246.54605263157896,323.82894736842104,0,1.3322389836730053,7,2.515355326385883
4,5,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,150,6.592207650508867,1.4933333333333334,246.38666666666663,377.54,0,1.0020620491319956,4,1.7871596634606255
5,6,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,80,5.346018470287903,0.95,249.925,387.9125,0,1.1680896341290046,0,0.2041311873192987
6,7,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,392,9.08020837425491,4.290816326530612,268.7474489795918,393.2295918367347,2,1.9691056366573447,5,1.025187330759504
7,8,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,375,8.947002289396494,9.76,264.05333333333334,288.4506666666667,0,1.049277597264618,17,2.828453173344842
8,9,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,210,7.374629802528655,9.757142857142858,284.93809523809523,404.2809523809524,0,0.526903286320293,0,0.095138348287312
9,10,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,69,5.08881687589421,9.681159420289855,197.7536231884058,372.4347826086956,0,0.6073339502154597,0,0.0622277937589623
10,11,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,118,6.085474706375493,10.423728813559322,270.7542372881356,278.23728813559325,0,0.3279923390397036,0,0.0977072900228453
11,12,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,219,7.478511471637478,13.767123287671232,192.22374429223743,364.4429223744292,0,1.970085723457089,3,1.2829612217666264
12,13,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,300,8.305661184154147,14.41,268.69,267.14,3,2.517785401417341,49,5.054118747549805
13,14,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,178,6.9792238284142,14.01685393258427,284.5842696629214,393.4213483146068,0,1.033088508196963,0,0.3261522097527232
14,15,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,96,5.680992338459954,14.041666666666666,296.8333333333333,403.8333333333333,0,0.2584024372859905,0,0.1017520853171004
15,16,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,150,6.592207650508867,15.0,262.11333333333334,285.7933333333333,0,0.5242760808775188,0,0.2990538170799514
16,17,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,93,5.62118797776233,14.870967741935484,296.3763440860215,392.5376344086022,0,0.8277096490808872,0,0.278179552922548
17,18,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,114,6.015920332305007,17.640350877192983,187.90350877192984,360.9824561403509,6,3.816659449716324,3,1.2598548095611375
18,19,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,253,7.84706589590428,26.82608695652174,179.5810276679842,351.10671936758894,22,5.62710250807308,35,4.31443505513535
19,20,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,273,8.048618481690102,31.102564102564106,238.8717948717949,253.95604395604397,37,7.988533477355822,3,0.403962478054075
20,21,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,313,8.42393948619934,31.94888178913738,252.0479233226837,253.47284345047925,48,7.585733910515574,71,5.3364391072702215
21,22,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,253,7.84706589590428,33.0,223.12648221343875,269.39525691699606,24,4.895927708436389,7,1.5218202990273886
22,23,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,205,7.315630236588791,32.20975609756098,235.14146341463416,265.1463414634146,19,5.598262997318524,6,1.47284221575339
23,24,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,253,7.84706589590428,31.557312252964422,261.9683794466403,243.65612648221344,7,3.829015063141452,51,4.495307571319984
24,25,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,175,6.939792343839249,32.97142857142857,300.3885714285714,261.0285714285714,26,8.836987418113797,6,1.7975083952960114
25,26,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,193,7.17000671219614,33.47150259067357,272.54404145077723,251.05181347150256,29,5.684940828786225,11,2.170557230780122
26,27,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,351,8.751909766778155,33.9059829059829,288.1339031339031,263.962962962963,26,4.821367393137213,9,0.9467119752842356
27,28,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,310,8.396939494944725,34.13225806451613,190.85806451612905,325.6419354838709,14,4.841757273660785,4,0.8964290229501108
28,29,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,236,7.667217681165305,34.29237288135593,201.11864406779665,304.10169491525426,21,6.003605638699017,8,1.291102879492929
29,30,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,364,8.858650893549816,34.22802197802198,209.69230769230768,290.86813186813185,35,6.546568889193293,3,0.7354090217146362
30,31,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,282,8.136110319695444,30.677304964539008,182.05673758865248,346.91843971631204,15,5.675080906764901,42,4.28416268933934
31,32,MK886_MK-2-0_replicate2_18hpf-MK2uM-emb1002,169,6.859556339475854,34.349112426035504,214.79289940828403,280.3609467455621,9,4.463226395220476,4,1.1544064795706934
0,1,MK886_MK-1-5_groupB_18-MK-1-5-emb1,373,8.931068146520563,1.4906166219839143,261.47721179624665,337.84986595174263,5,1.377936014449245,12,1.9705898078772897
1,2,MK886_MK-1-5_groupB_18-MK-1-5-emb1,95,5.661197779576941,0.5578947368421052,268.5157894736842,327.87368421052633,0,0.5594396119854385,0,1.4518212456734554
2,3,MK886_MK-1-5_groupB_18-MK-1-5-emb1,97,5.700649908033096,0.4536082474226804,275.9381443298969,319.6082474226804,0,0.7815912414277683,1,1.0023408943746703
3,4,MK886_MK-1-5_groupB_18-MK-1-5-emb1,120,6.119663483891738,0.6416666666666667,288.4,303.39166666666665,0,0.9541929473766774,1,1.6557627031106656
4,5,MK886_MK-1-5_groupB_18-MK-1-5-emb1,349,8.735255283590005,1.495702005730659,284.44412607449857,339.48997134670486,3,1.5411462436012964,6,1.366322061420291
5,6,MK886_MK-1-5_groupB_18-MK-1-5-emb1,251,7.826333789007012,1.7211155378486056,302.16733067729086,341.4183266932271,3,1.726975234440476,3,0.608977886059449
6,7,MK886_MK-1-5_groupB_18-MK-1-5-emb1,527,10.021606150847347,2.81404174573055,248.42884250474384,343.1024667931689,12,2.1787569646012623,21,2.823893813646995
7,8,MK886_MK-1-5_groupB_18-MK-1-5-emb1,177,6.966129569086082,2.096045197740113,273.33898305084745,337.02259887005647,1,1.181303604369533,10,2.1136261628198048
8,9,MK886_MK-1-5_groupB_18-MK-1-5-emb1,275,8.068225425138188,2.581818181818182,274.2581818181818,349.0036363636364,3,1.5806855867482077,22,3.006440487679505
9,10,MK886_MK-1-5_groupB_18-MK-1-5-emb1,110,5.944719320868062,2.663636363636364,288.5272727272727,285.40909090909093,0,0.7967970482762589,0,2.066924875908129
10,11,MK886_MK-1-5_groupB_18-MK-1-5-emb1,218,7.467111284036796,5.58256880733945,234.7201834862385,344.91743119266056,3,2.0609389518154706,5,1.685632726210903
11,12,MK886_MK-1-5_groupB_18-MK-1-5-emb1,239,7.699569193795551,6.619246861924686,221.73640167364016,347.1715481171548,2,1.3595551006940103,8,2.0019947189082923
12,13,MK886_MK-1-5_groupB_18-MK-1-5-emb1,228,7.579584661161639,7.56140350877193,291.12280701754383,344.35087719298247,6,2.760409763236283,2,0.9627273242099617
13,14,MK886_MK-1-5_groupB_18-MK-1-5-emb1,252,7.8367135542065425,9.805555555555555,317.468253968254,344.85714285714283,3,1.7460149098743938,23,3.5079518304905624
14,15,MK886_MK-1-5_groupB_18-MK-1-5-emb1,213,7.409581176811981,11.286384976525822,283.90140845070425,289.7511737089202,1,1.5802688041270174,20,5.165300514259288
15,16,MK886_MK-1-5_groupB_18-MK-1-5-emb1,303,8.333254945612431,11.290429042904291,292.65676567656766,244.97029702970295,1,1.4742011078971864,26,4.321577690804187
16,17,MK886_MK-1-5_groupB_18-MK-1-5-emb1,304,8.342412375997787,14.667763157894736,297.2894736842105,224.6546052631579,8,2.52838457864913,25,3.817084604843923
17,18,MK886_MK-1-5_groupB_18-MK-1-5-emb1,228,7.579584661161639,13.75438596491228,323.57894736842104,343.7938596491228,6,1.8709862144253857,9,2.465796220169548
18,19,MK886_MK-1-5_groupB_18-MK-1-5-emb1,143,6.488024358591253,17.265734265734267,297.7762237762238,207.7972027972028,11,3.5442122512768983,12,3.160887502525928
19,20,MK886_MK-1-5_groupB_18-MK-1-5-emb1,134,6.348952219224,17.26865671641791,332.57462686567163,339.1194029850746,1,1.727958938731695,3,1.6676979398827614
20,21,MK886_MK-1-5_groupB_18-MK-1-5-emb1,225,7.546193987406538,19.968888888888888,304.32,188.64,2,2.38750884442026,4,1.72234815558542
21,22,MK886_MK-1-5_groupB_18-MK-1-5-emb1,256,7.877960174741571,22.14453125,343.203125,333.16796875,5,1.7945974712484216,15,2.5924210559961045
22,23,MK886_MK-1-5_groupB_18-MK-1-5-emb1,84,5.43367369666554,23.916666666666668,302.4761904761905,180.47619047619048,2,2.717883091727244,4,3.092594870607356
23,24,MK886_MK-1-5_groupB_18-MK-1-5-emb1,120,6.119663483891738,25.0,289.01666666666665,186.84166666666667,8,4.108429196927093,2,1.3171270337057095
24,25,MK886_MK-1-5_groupB_18-MK-1-5-emb1,177,6.966129569086082,31.033898305084747,331.96045197740114,192.0395480225989,13,3.700678620613959,9,1.9666472255694665
25,26,MK886_MK-1-5_groupB_18-MK-1-5-emb1,169,6.859556339475854,31.2603550295858,339.6508875739645,198.88757396449705,15,3.73973170187065,1,0.9614045126745008
26,27,MK886_MK-1-5_groupB_18-MK-1-5-emb1,280,8.116830365159922,32.68214285714286,333.40714285714284,208.57857142857145,24,3.7915225405591726,5,1.0423037706546745
27,28,MK886_MK-1-5_groupB_18-MK-1-5-emb1,228,7.579584661161639,33.29824561403509,263.6666666666667,186.14912280701756,25,4.237443673346802,35,4.846875515132262
28,29,MK886_MK-1-5_groupB_18-MK-1-5-emb1,269,8.00911542375221,33.78066914498141,352.6617100371747,237.46468401486987,9,2.637264492514959,7,1.826200308549483
29,30,MK886_MK-1-5_groupB_18-MK-1-5-emb1,301,8.314879461624903,33.59136212624585,351.8372093023256,220.49501661129568,21,3.079472889477935,11,1.5315975535466682
30,31,MK886_MK-1-5_groupB_18-MK-1-5-emb1,196,7.20696616269135,35.43877551020408,252.69897959183675,188.52551020408163,28,4.692513490479693,15,2.81328449750798
31,32,MK886_MK-1-5_groupB_18-MK-1-5-emb1,284,8.155299330204066,34.929577464788736,343.8380281690141,317.193661971831,17,3.939646613700919,12,2.3119926191220928
32,33,MK886_MK-1-5_groupB_18-MK-1-5-emb1,261,7.928918643143567,34.78544061302682,356.4482758620689,250.4291187739464,15,3.081644152984923,16,2.841291072503157
33,34,MK886_MK-1-5_groupB_18-MK-1-5-emb1,171,6.886509686455715,34.900584795321635,357.10526315789474,312.4502923976608,4,1.842652844177059,3,1.017015994121644
34,35,MK886_MK-1-5_groupB_18-MK-1-5-emb1,102,5.796962840557109,34.6078431372549,270.6078431372549,180.1078431372549,16,5.037841290288357,0,2.268030139213318
35,36,MK886_MK-1-5_groupB_18-MK-1-5-emb1,347,8.718537050795467,37.26224783861672,355.61671469740634,275.4668587896253,28,3.461803508860736,29,3.089167192879422
36,37,MK886_MK-1-5_groupB_18-MK-1-5-emb1,493,9.801279311441096,37.43002028397566,355.34888438133873,296.2150101419878,26,2.964269491584187,13,1.6079448142936166
37,38,MK886_MK-1-5_groupB_18-MK-1-5-emb1,192,7.157601831517195,36.44791666666666,239.83333333333331,194.13020833333331,17,3.6913202907222575,35,5.012659531865391
38,39,MK886_MK-1-5_groupB_18-MK-1-5-emb1,156,6.678957173048376,37.48717948717949,349.63461538461536,308.7307692307692,5,2.6150020557088203,19,3.79077997116858
39,40,MK886_MK-1-5_groupB_18-MK-1-5-emb1,283,8.14571612592436,3.985865724381625,259.339222614841,348.4911660777385,9,1.94611771242416,14,1.6449205663640825
40,41,MK886_MK-1-5_groupB_18-MK-1-5-emb1,120,6.119663483891738,3.8666666666666663,294.175,340.8,2,1.7912132171638713,3,1.8604984530896
41,42,MK886_MK-1-5_groupB_18-MK-1-5-emb1,205,7.315630236588791,5.53170731707317,302.57560975609755,345.6390243902439,4,2.091997677773596,2,1.0245626698401027
42,43,MK886_MK-1-5_groupB_18-MK-1-5-emb1,426,9.33548729557024,8.687793427230046,305.88967136150234,344.6666666666667,14,2.4247666331147157,14,1.8332703053576989
43,44,MK886_MK-1-5_groupB_18-MK-1-5-emb1,422,9.30617631050107,9.31990521327014,213.6516587677725,341.3009478672986,4,1.1670738576507729,10,1.8699553242355775
44,45,MK886_MK-1-5_groupB_18-MK-1-5-emb1,230,7.601682700664171,19.956521739130437,299.6,199.9,14,4.377816534606849,8,2.652330712368312
45,46,MK886_MK-1-5_groupB_18-MK-1-5-emb1,257,7.888204607836698,23.252918287937742,298.7003891050584,192.03891050583655,15,3.6208524243981937,6,1.99679012238742
46,47,MK886_MK-1-5_groupB_18-MK-1-5-emb1,348,8.72690417402145,26.655172413793103,343.6925287356322,326.3793103448276,7,2.8657699777149346,12,2.368857013337143
47,48,MK886_MK-1-5_groupB_18-MK-1-5-emb1,217,7.455676179951913,31.018433179723505,345.7649769585253,320.221198156682,15,3.7914861079335513,5,1.7633129172586242
48,49,MK886_MK-1-5_groupB_18-MK-1-5-emb1,173,6.913253681768307,26.6242774566474,289.64161849710985,180.971098265896,5,2.9061390027489664,5,2.4257157275548065
49,50,MK886_MK-1-5_groupB_18-MK-1-5-emb1,153,6.635865927138142,29.26797385620915,287.0065359477124,179.0196078431373,9,3.8581934363054615,25,4.790972312286404
50,51,MK886_MK-1-5_groupB_18-MK-1-5-emb1,214,7.421158666229637,30.53271028037383,274.63084112149534,184.0280373831776,18,3.985424154934008,16,2.88362583136491
51,52,MK886_MK-1-5_groupB_18-MK-1-5-emb1,109,5.926650153721812,32.22935779816514,290.1467889908257,175.41284403669724,9,3.349739167010608,4,2.647106132807074
52,53,MK886_MK-1-5_groupB_18-MK-1-5-emb1,415,9.25443319652628,32.7855421686747,280.58795180722893,181.0674698795181,42,3.7858872630989615,29,2.2389826441378142
53,54,MK886_MK-1-5_groupB_18-MK-1-5-emb1,147,6.547963313035439,26.45578231292517,299.7619047619048,183.7687074829932,4,2.149733773507222,7,2.5906701782489256
54,55,MK886_MK-1-5_groupB_18-MK-1-5-emb1,129,6.268982093389452,25.62015503875969,312.2403100775194,179.93798449612405,11,3.8960527034397456,4,2.3984447015424544
55,56,MK886_MK-1-5_groupB_18-MK-1-5-emb1,247,7.784536817045507,31.526315789473685,311.35222672064776,183.42105263157896,25,5.457830159763719,6,1.875199019409428
56,57,MK886_MK-1-5_groupB_18-MK-1-5-emb1,163,6.777398060419335,33.01840490797546,303.12883435582825,181.70552147239263,6,2.486597071905662,1,1.1264372139437984
57,58,MK886_MK-1-5_groupB_18-MK-1-5-emb1,107,5.890177536797923,33.598130841121495,312.8317757009346,191.5607476635514,8,2.8756749271532525,0,1.0286135786598318
58,59,MK886_MK-1-5_groupB_18-MK-1-5-emb1,381,8.994467380736001,30.034120734908136,298.86876640419945,183.2335958005249,33,3.873814955018385,25,2.628124288734157
59,60,MK886_MK-1-5_groupB_18-MK-1-5-emb1,287,8.183914650028193,28.23693379790941,312.5226480836237,182.1498257839721,26,4.7038075065308576,20,3.554069007704595
60,61,MK886_MK-1-5_groupB_18-MK-1-5-emb1,221,7.501208155472893,4.4434389140271495,286.95022624434387,349.1900452488688,10,2.336300557919388,1,0.2306412648871672
61,62,MK886_MK-1-5_groupB_18-MK-1-5-emb1,520,9.977036792450336,30.678846153846155,321.4653846153846,188.83461538461535,58,3.819121802121623,25,1.4097985350873496
0,1,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,254,7.857390994518837,1.2874015748031495,259.6456692913386,300.2913385826772,0,0.3368854777518718,0,-0.053442027929833
1,2,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,406,9.187044156234652,3.783251231527093,251.95566502463052,312.60591133004925,0,0.346862671895509,0,0.0212180863855095
2,3,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,372,8.923079709210917,3.782258064516129,268.10752688172045,313.9059139784946,0,0.4268694737831594,1,0.4744787810128366
3,4,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,344,8.69333882630764,4.337209302325581,278.2587209302326,308.55523255813955,0,0.2764525780154825,0,-0.0087122665269703
4,5,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,192,7.157601831517195,5.265625,239.21875,293.875,0,0.3549542566465198,0,0.077763951776989
5,6,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,335,8.616853875390476,6.146268656716418,279.97910447761194,318.9373134328358,0,0.476007413519368,0,0.4801516853336287
6,7,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,286,8.174398461619802,7.503496503496503,223.24825174825176,304.43706293706293,0,0.4163018690882905,1,0.3176619327657961
7,8,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,259,7.908614025084603,9.111969111969112,288.7644787644788,332.1081081081081,0,0.8432839145877138,0,0.2112193326252369
8,9,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,232,7.623653004050806,9.237068965517242,228.54741379310343,298.51724137931035,0,0.4450940618674114,0,0.051113687530358
9,10,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,492,9.794647861979907,15.80081300813008,297.3739837398374,335.349593495935,10,1.9855499887831336,8,2.002815936942872
10,11,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,219,7.478511471637478,17.23744292237443,201.8310502283105,293.46118721461187,3,1.395909690944719,6,1.5749827833406995
11,12,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,207,7.339343952631513,21.00966183574879,189.20289855072463,285.5169082125604,1,1.8949643605545432,0,0.4363943456666328
12,13,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,209,7.362905411051833,20.70334928229665,310.2535885167464,344.511961722488,3,1.577242898028678,0,0.486832563203629
13,14,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,215,7.432700144648346,29.6,216.33953488372092,295.51162790697674,5,2.401283886573324,10,1.869814313843401
14,15,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,367,8.882921291255554,32.89100817438692,179.28065395095368,246.90190735694824,30,4.610292135488877,4,1.256694724544212
15,16,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,60,4.857180126010561,32.95,179.1,259.35,0,-0.0948033881849973,0,-0.0408741694304914
16,17,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,295,8.259259874164178,34.094915254237286,176.66101694915255,276.10169491525426,39,4.848069150510673,13,2.014634027567507
17,18,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,407,9.194580701170054,35.67567567567568,192.0810810810811,221.82063882063883,71,5.739750680791726,15,1.9569239341304716
18,19,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,179,6.992269136954583,34.91620111731844,316.89385474860336,332.9776536312849,12,3.313553192010843,2,1.127322742055956
19,20,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,264,7.959181984758356,34.68939393939394,336.6401515151515,330.6136363636364,16,3.7907440525410623,6,1.7734499710220517
20,21,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,191,7.145153803210064,36.49214659685864,179.2565445026178,257.6125654450262,19,4.079079224977519,5,1.891470317702408
21,22,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,171,6.886509686455715,35.333333333333336,205.01169590643275,203.6783625730994,17,3.88505285842854,7,1.8227775713777623
22,23,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,203,7.291761779042593,34.970443349753694,328.6354679802956,333.35960591133005,12,3.1420330801122933,8,2.382618436533573
23,24,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,247,7.784536817045507,36.79352226720648,345.2834008097166,307.94736842105266,36,5.639549605677858,9,1.3287966487309582
24,25,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,169,6.859556339475854,36.86390532544379,185.3727810650888,232.8284023668639,11,4.066034984159866,0,0.4041452501144352
25,26,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,171,6.886509686455715,37.00584795321637,189.6315789473684,264.05263157894734,27,3.7396931297085447,0,0.3741289371773227
26,27,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,208,7.351143561296219,37.68269230769231,187.67307692307693,289.4423076923077,54,5.154565630041706,19,3.520703620736436
27,28,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,275,8.068225425138188,37.71272727272727,188.77818181818185,276.91636363636366,35,4.337787181589233,7,1.230216585780542
28,29,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,231,7.612683704002246,38.45887445887446,331.83549783549785,314.85714285714283,32,6.053396712112884,11,2.0466070660023443
29,30,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,302,8.324077344634837,38.47682119205298,350.4039735099338,284.4569536423841,26,3.807875099105319,5,1.5259503116758182
30,31,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,407,9.194580701170054,39.88697788697789,198.2997542997543,283.8378378378378,68,4.486886283958644,9,1.423748745631184
31,32,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,242,7.731651102653187,39.75619834710744,322.35537190082647,327.004132231405,18,4.435554475972543,7,1.9075600396996144
32,33,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,189,7.1201267897377285,39.06349206349206,348.43386243386243,260.95238095238096,8,2.466768590296225,3,1.190943838876306
33,34,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,298,8.287162991101544,40.09060402684564,291.7953020134228,340.1308724832215,77,6.66263524510096,37,4.914434942880762
34,35,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,117,6.068235308895068,39.0,307.4957264957265,345.1709401709402,9,3.5727422808347464,5,2.211337390162905
35,36,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,254,7.857390994518837,41.531496062992126,211.16141732283464,295.31496062992125,25,4.127832348773726,8,1.6567890342646734
36,37,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,380,8.986591310700472,41.71578947368421,225.2921052631579,307.7894736842105,82,6.985101587408122,49,4.780485747385499
37,38,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,283,8.14571612592436,41.35689045936396,278.1696113074205,289.4381625441696,80,6.017056226695098,13,2.815313108480142
38,39,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,276,8.077993262067995,41.81521739130435,293.6811594202899,328.8260869565217,59,6.665540299277221,22,3.3561202037809688
39,40,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,211,7.386317032545469,40.426540284360186,336.0189573459716,309.93364928909955,23,5.24312861614779,6,2.0449915493815976
40,41,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,149,6.57752562495326,40.02684563758389,347.6711409395973,272.9597315436242,11,3.109023535188966,0,0.4487891335905492
41,42,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,207,7.339343952631513,42.270531400966185,245.7536231884058,317.31400966183577,55,6.590537287712793,8,2.5563673622292757
42,43,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,206,7.327506280548281,42.16504854368932,271.5873786407767,326.93203883495147,31,5.554843654795078,16,2.843577126037931
43,44,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,277,8.08773753359214,23.47653429602888,318.40794223826714,351.5126353790613,4,1.8569128359187532,0,0.4156713345197207
44,45,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,291,8.2217598803337,25.701030927835053,326.5773195876289,342.79037800687286,5,2.0432331809558377,2,0.9697236138128744
45,46,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,250,7.815926417967719,31.112,319.044,353.668,20,5.244220573673631,6,1.212486498228461
46,47,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,442,9.450930054723392,35.11764705882353,318.6289592760181,346.3099547511312,46,4.891686179551989,16,2.234824996309899
47,48,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,475,9.680512032456097,39.24631578947368,311.9157894736842,331.2315789473684,83,5.566298882368703,20,1.9271853742349605
48,49,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,415,9.25443319652628,27.33012048192771,177.22650602409638,286.19036144578314,24,3.619474675246823,1,0.6563864722563236
49,50,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,265,7.969218794868429,29.10188679245283,329.0943396226415,341.0566037735849,9,3.457385107180001,3,1.1299197713577025
50,51,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,251,7.826333789007012,31.9402390438247,331.0916334661355,343.1513944223108,15,3.4031958164111358,4,1.823886472499449
51,52,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,368,8.890982022803168,29.880434782608692,173.3695652173913,264.58152173913044,26,2.7465395565038206,4,0.8705421139858953
52,53,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,208,7.351143561296219,30.73076923076923,171.39903846153845,280.0,32,4.898889238160785,15,3.446903024803186
53,54,DMSO_Replicate3_18hpf-DMSO-R3-emb1009,570,10.287079065364845,23.1,182.54912280701757,282.4561403508772,10,1.9768001877860064,0,0.1876878694547626
